Date,Ticker,ShortName,RedCode,Tier,Ccy,DocClause,Contributor,Spread6m,Spread1y,Spread2y,Spread3y,Spread4y,Spread5y,Spread7y,Spread10y,Spread15y,Spread20y,Spread30y,Recovery,Rating6m,Rating1y,Rating2y,Rating3y,Rating4y,Rating5y,Rating7y,Rating10y,Rating15y,Rating20y,Rating30y,CompositeCurveRating,CompositeDepth5y,Sector,Region,Country,AvRating,ImpliedRating,CompositeLevel6m,CompositeLevel1y,CompositeLevel2y,CompositeLevel3y,CompositeLevel4y,CompositeLevel5y,CompositeLevel7y,CompositeLevel10y,CompositeLevel15y,CompositeLevel20y,CompositeLevel30y,CompositeLevelRecovery
1-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.16%,0.22%,0.29%,0.40%,0.49%,0.54%,0.57%,0.56%,40%,AA,AA,AA,AA,AA,AA,AA,AA,A,BBB,A,AA,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
2-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.16%,0.23%,0.30%,0.40%,0.50%,0.54%,0.57%,0.56%,40%,AA,AA,AA,AA,AA,AA,AA,AA,A,A,BBB,AA,5,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
5-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.17%,0.23%,0.30%,0.40%,0.49%,0.54%,0.56%,0.56%,40%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Consumer Goods,N.Amer,United States,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
6-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.17%,0.23%,0.30%,0.40%,0.49%,0.54%,0.56%,0.56%,40%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Consumer Goods,N.Amer,United States,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
7-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.17%,0.23%,0.30%,0.41%,0.50%,0.55%,0.57%,0.57%,40%,A,A,A,A,A,A,A,A,NR,NR,BBB,A,3,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,CcyGrp
8-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.10%,0.15%,0.22%,0.29%,0.39%,0.48%,0.53%,0.55%,0.55%,40%,BBB,BBB,BBB,BB,BB,BB,BB,BB,BB,BB,CCC,BB,7,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
9-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.16%,0.23%,0.30%,0.41%,0.51%,0.55%,0.58%,0.57%,40%,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BB,B,B,CCC,BBB,7,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
12-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.17%,0.23%,0.30%,0.40%,0.49%,0.54%,0.56%,0.55%,40%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Consumer Goods,N.Amer,United States,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
13-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.17%,0.24%,0.31%,0.43%,0.52%,0.57%,0.59%,0.59%,40%,BBB,BBB,BBB,BBB,BBB,BBB,BB,BB,BB,BB,BB,BBB,7,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
14-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.17%,0.24%,0.32%,0.43%,0.53%,0.58%,0.60%,0.60%,40%,AA,AA,AA,AA,AA,AA,AA,AA,A,A,A,AA,7,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
15-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.17%,0.24%,0.32%,0.44%,0.53%,0.58%,0.60%,0.60%,40%,AA,AA,AA,AA,AA,AA,AA,AA,A,A,A,AA,7,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
16-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.12%,0.17%,0.24%,0.30%,0.41%,0.49%,0.54%,0.56%,0.56%,40%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Consumer Goods,N.Amer,United States,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
19-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.10%,0.15%,0.22%,0.28%,0.39%,0.47%,0.51%,0.53%,0.53%,40%,BBB,BBB,BBB,BB,BB,BB,BB,BB,BB,BB,BB,BB,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
20-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.05%,0.09%,0.14%,0.20%,0.27%,0.37%,0.46%,0.50%,0.52%,0.52%,40%,BBB,BBB,BBB,BBB,BB,BB,BB,BB,B,B,BB,BB,7,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
21-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.05%,0.10%,0.15%,0.22%,0.29%,0.41%,0.50%,0.55%,0.57%,0.57%,40%,A,A,A,A,A,A,BB,BB,BB,BB,BB,A,9,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
22-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.10%,0.16%,0.22%,0.29%,0.40%,0.49%,0.54%,0.56%,0.55%,40%,A,A,A,A,A,A,A,A,NR,NR,NR,A,3,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
23-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.10%,0.16%,0.22%,0.30%,0.42%,0.52%,0.57%,0.59%,0.59%,40%,BBB,BBB,BBB,BBB,BBB,BB,BB,BB,BB,BB,BB,BBB,8,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
26-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.16%,0.23%,0.30%,0.41%,0.50%,0.55%,0.57%,0.57%,40%,A,A,A,A,A,A,A,A,NR,NR,BBB,A,3,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,CcyGrp
27-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.16%,0.24%,0.32%,0.43%,0.54%,0.58%,0.61%,0.60%,40%,AA,AA,AA,AA,AA,AA,AA,AA,BBB,BBB,BBB,AA,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
28-Feb-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.06%,0.12%,0.17%,0.24%,0.32%,0.43%,0.53%,0.58%,0.60%,0.60%,40%,AA,AA,AA,AA,AA,AA,AA,AA,BBB,BBB,A,AA,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
1-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.10%,0.15%,0.22%,0.30%,0.40%,0.49%,0.54%,0.56%,0.56%,40%,AA,AA,AA,A,A,A,A,BB,BB,BB,A,A,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
2-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.16%,0.23%,0.30%,0.41%,0.51%,0.55%,0.58%,0.57%,40%,AA,AA,AA,AA,AA,AA,AA,A,BBB,BBB,BB,AA,7,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
5-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.16%,0.24%,0.31%,0.43%,0.52%,0.57%,0.59%,0.59%,40%,AA,AA,AA,AA,AA,AA,AA,AA,A,A,A,AA,7,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
6-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.10%,0.15%,0.22%,0.30%,0.40%,0.49%,0.54%,0.56%,0.55%,40%,AA,AA,AA,A,A,A,A,BB,B,B,B,A,5,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
7-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.10%,0.15%,0.22%,0.29%,0.39%,0.48%,0.53%,0.55%,0.54%,40%,BBB,BBB,BBB,BB,BB,BB,BB,BB,BB,BB,CCC,BB,8,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
8-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.16%,0.22%,0.29%,0.40%,0.48%,0.53%,0.55%,0.54%,40%,A,A,A,A,A,A,A,A,NR,NR,A,A,3,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,CcyGrp
9-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.10%,0.15%,0.22%,0.29%,0.39%,0.48%,0.52%,0.54%,0.54%,40%,BBB,BBB,BBB,BB,BB,BB,BB,BB,BB,BB,CCC,BB,8,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
12-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.17%,0.23%,0.29%,0.40%,0.48%,0.52%,0.54%,0.54%,40%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Consumer Goods,N.Amer,United States,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
13-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.17%,0.23%,0.30%,0.40%,0.49%,0.53%,0.55%,0.55%,40%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Consumer Goods,N.Amer,United States,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
14-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.10%,0.16%,0.22%,0.29%,0.39%,0.48%,0.52%,0.54%,0.54%,40%,BBB,BBB,BBB,BB,BB,BB,BB,BB,BB,BB,CCC,BB,8,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
15-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.10%,0.15%,0.22%,0.28%,0.39%,0.48%,0.52%,0.54%,0.54%,40%,BBB,BBB,BBB,BB,BB,BB,BB,BB,BB,BB,CCC,BB,8,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
16-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.10%,0.15%,0.21%,0.28%,0.39%,0.48%,0.52%,0.54%,0.54%,40%,BBB,BBB,BBB,BB,BB,BB,BB,BB,BB,BB,CCC,BB,8,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
19-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.10%,0.16%,0.23%,0.30%,0.41%,0.51%,0.55%,0.58%,0.57%,40%,BBB,BBB,BBB,BBB,BBB,BBB,BB,BB,BB,BB,BB,BBB,8,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
20-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.16%,0.23%,0.30%,0.41%,0.51%,0.55%,0.57%,0.57%,40%,AAA,AAA,AAA,AA,AA,AA,A,BB,BB,BB,BB,AA,9,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
21-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.12%,0.18%,0.25%,0.33%,0.45%,0.55%,0.60%,0.62%,0.62%,40%,AA,AA,AA,AA,AA,A,A,A,BBB,B,B,AA,5,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
22-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.12%,0.19%,0.27%,0.35%,0.47%,0.58%,0.62%,0.65%,0.64%,40%,AA,AA,AA,AA,AA,AA,A,A,BBB,BBB,B,AA,5,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
23-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.11%,0.17%,0.24%,0.32%,0.44%,0.53%,0.58%,0.60%,0.60%,40%,AA,AA,AA,A,A,A,BB,BB,BB,BB,BB,A,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
26-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.10%,0.15%,0.22%,0.30%,0.42%,0.51%,0.56%,0.58%,0.57%,40%,AA,AA,AA,A,A,A,A,BB,B,B,B,A,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
27-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.10%,0.15%,0.22%,0.29%,0.40%,0.49%,0.54%,0.57%,0.56%,40%,BBB,BBB,BBB,BB,BB,BB,BB,CCC,CCC,CCC,CCC,BB,8,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
28-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.12%,0.19%,0.26%,0.34%,0.45%,0.55%,0.61%,0.64%,0.64%,40%,A,A,A,A,A,A,A,A,NR,NR,BBB,A,3,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,CcyGrp
29-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.06%,0.11%,0.17%,0.24%,0.32%,0.43%,0.52%,0.58%,0.61%,0.60%,40%,AA,AA,AA,A,A,A,BB,BB,BB,BB,BB,A,7,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Mar-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.11%,0.17%,0.25%,0.33%,0.44%,0.54%,0.60%,0.63%,0.62%,40%,AA,AA,AA,AA,AA,AA,AA,AA,A,A,A,AA,5,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
2-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.12%,0.18%,0.26%,0.34%,0.45%,0.55%,0.62%,0.65%,0.63%,40%,AA,AA,AA,AA,AA,AA,AA,AA,BBB,BBB,A,AA,7,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
3-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.12%,0.18%,0.26%,0.34%,0.45%,0.56%,0.62%,0.65%,0.63%,40%,AA,AA,AA,AA,AA,AA,AA,AA,BBB,BBB,BBB,AA,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
4-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.12%,0.18%,0.26%,0.35%,0.46%,0.56%,0.63%,0.66%,0.64%,40%,AA,AA,AA,AA,AA,AA,AA,AA,BBB,BBB,BBB,AA,5,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
5-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.12%,0.18%,0.26%,0.34%,0.45%,0.56%,0.63%,0.66%,0.64%,40%,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BBB,B,B,B,BBB,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
6-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.12%,0.18%,0.26%,0.35%,0.46%,0.57%,0.63%,0.66%,0.65%,40%,A,A,A,A,A,A,A,A,BB,BB,BB,A,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
9-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.12%,0.18%,0.26%,0.34%,0.46%,0.56%,0.63%,0.66%,0.64%,40%,A,A,A,A,A,A,A,A,BBB,BB,BB,A,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
10-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.12%,0.18%,0.26%,0.34%,0.45%,0.56%,0.62%,0.66%,0.64%,40%,A,A,A,A,A,A,A,A,BB,BB,BB,A,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
11-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.12%,0.18%,0.26%,0.34%,0.45%,0.56%,0.61%,0.63%,0.62%,40%,A,A,A,A,A,A,A,A,BB,BB,BB,A,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
12-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.07%,0.12%,0.18%,0.26%,0.34%,0.45%,0.56%,0.60%,0.62%,0.62%,40%,A,A,A,A,A,A,A,A,BBB,BB,BB,A,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
13-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.07%,0.12%,0.18%,0.26%,0.34%,0.45%,0.56%,0.60%,0.62%,0.62%,40%,A,A,A,A,A,A,A,A,BBB,BB,BB,A,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
16-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.12%,0.18%,0.26%,0.34%,0.45%,0.56%,0.60%,0.62%,0.63%,40%,A,A,A,A,A,A,A,A,BBB,BB,BB,A,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
17-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.07%,0.12%,0.18%,0.26%,0.34%,0.45%,0.55%,0.59%,0.61%,0.61%,40%,A,A,A,A,A,A,A,BBB,BBB,BB,BB,A,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
18-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.12%,0.18%,0.26%,0.34%,0.45%,0.55%,0.60%,0.62%,0.61%,40%,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BB,B,B,BBB,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
19-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.07%,0.12%,0.18%,0.26%,0.34%,0.45%,0.55%,0.59%,0.61%,0.60%,40%,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BB,BB,B,B,BBB,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
20-Apr-18,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.12%,0.18%,0.26%,0.34%,0.45%,0.55%,0.60%,0.62%,0.61%,40%,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BBB,B,B,B,BBB,6,Consumer Goods,N.Amer,United States,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
